src_ip,src_port,@timestamp,timestamp,hour,day_of_week,date
192.168.1.12,48158.0,2025-07-30 09:00:42.571000+00:00,2025-07-30T09:00:40.085Z,9,2,2025-07-30
192.168.1.88,45880.0,2025-07-30 09:00:42.571000+00:00,2025-07-30T09:00:40.036Z,9,2,2025-07-30
192.168.1.88,45880.0,2025-07-30 09:00:42.571000+00:00,2025-07-30T09:00:40.035Z,9,2,2025-07-30
192.168.1.88,45870.0,2025-07-30 09:00:42.571000+00:00,2025-07-30T09:00:40.035Z,9,2,2025-07-30
192.168.1.94,56677.0,2025-07-30 09:00:42.571000+00:00,2025-07-30T09:00:40.035Z,9,2,2025-07-30
192.168.1.88,45854.0,2025-07-30 09:00:37.543000+00:00,2025-07-30T09:00:35.199Z,9,2,2025-07-30
192.168.1.88,45838.0,2025-07-30 09:00:37.543000+00:00,2025-07-30T09:00:35.198Z,9,2,2025-07-30
192.168.1.67,56079.0,2025-07-30 09:00:37.543000+00:00,2025-07-30T09:00:35.198Z,9,2,2025-07-30
192.168.1.88,45856.0,2025-07-30 09:00:37.543000+00:00,2025-07-30T09:00:35.176Z,9,2,2025-07-30
192.168.1.88,45852.0,2025-07-30 09:00:37.543000+00:00,2025-07-30T09:00:35.175Z,9,2,2025-07-30
192.168.1.88,45838.0,2025-07-30 09:00:37.543000+00:00,2025-07-30T09:00:35.175Z,9,2,2025-07-30
192.168.1.67,56081.0,2025-07-30 09:00:37.543000+00:00,2025-07-30T09:00:35.174Z,9,2,2025-07-30
192.168.1.88,46430.0,2025-07-30 09:00:37.543000+00:00,2025-07-30T09:00:35.084Z,9,2,2025-07-30
192.168.1.88,46414.0,2025-07-30 09:00:32.525000+00:00,2025-07-30T09:00:30.108Z,9,2,2025-07-30
192.168.1.88,46400.0,2025-07-30 09:00:32.525000+00:00,2025-07-30T09:00:30.107Z,9,2,2025-07-30
192.168.1.67,56075.0,2025-07-30 09:00:32.525000+00:00,2025-07-30T09:00:30.103Z,9,2,2025-07-30
192.168.1.67,56079.0,2025-07-30 09:00:32.525000+00:00,2025-07-30T09:00:30.098Z,9,2,2025-07-30
192.168.1.88,46392.0,2025-07-30 09:00:32.525000+00:00,2025-07-30T09:00:30.068Z,9,2,2025-07-30
192.168.1.12,36054.0,2025-07-30 09:00:32.525000+00:00,2025-07-30T09:00:30.050Z,9,2,2025-07-30
192.168.1.88,46380.0,2025-07-30 09:00:32.525000+00:00,2025-07-30T09:00:30.044Z,9,2,2025-07-30
192.168.1.88,46380.0,2025-07-30 09:00:32.525000+00:00,2025-07-30T09:00:30.043Z,9,2,2025-07-30
192.168.1.88,46376.0,2025-07-30 09:00:32.525000+00:00,2025-07-30T09:00:30.038Z,9,2,2025-07-30
192.168.1.88,46350.0,2025-07-30 09:00:27.563000+00:00,2025-07-30T09:00:25.112Z,9,2,2025-07-30
192.168.1.88,46346.0,2025-07-30 09:00:27.563000+00:00,2025-07-30T09:00:25.112Z,9,2,2025-07-30
192.168.1.67,56082.0,2025-07-30 09:00:27.563000+00:00,2025-07-30T09:00:25.078Z,9,2,2025-07-30
192.168.1.88,46332.0,2025-07-30 09:00:27.563000+00:00,2025-07-30T09:00:25.075Z,9,2,2025-07-30
192.168.1.67,56077.0,2025-07-30 09:00:27.563000+00:00,2025-07-30T09:00:25.075Z,9,2,2025-07-30
192.168.1.88,46332.0,2025-07-30 09:00:27.563000+00:00,2025-07-30T09:00:25.073Z,9,2,2025-07-30
192.168.1.88,55604.0,2025-07-30 09:00:27.563000+00:00,2025-07-30T09:00:25.054Z,9,2,2025-07-30
192.168.1.88,46364.0,2025-07-30 09:00:27.562000+00:00,2025-07-30T09:00:25.116Z,9,2,2025-07-30
192.168.1.88,55596.0,2025-07-30 09:00:22.505000+00:00,2025-07-30T09:00:20.153Z,9,2,2025-07-30
192.168.1.67,56082.0,2025-07-30 09:00:22.505000+00:00,2025-07-30T09:00:20.153Z,9,2,2025-07-30
192.168.1.88,55584.0,2025-07-30 09:00:22.505000+00:00,2025-07-30T09:00:20.152Z,9,2,2025-07-30
192.168.1.67,56081.0,2025-07-30 09:00:22.505000+00:00,2025-07-30T09:00:20.152Z,9,2,2025-07-30
192.168.1.88,55570.0,2025-07-30 09:00:22.505000+00:00,2025-07-30T09:00:20.089Z,9,2,2025-07-30
192.168.1.88,55540.0,2025-07-30 09:00:22.505000+00:00,2025-07-30T09:00:20.056Z,9,2,2025-07-30
192.168.1.88,55540.0,2025-07-30 09:00:22.505000+00:00,2025-07-30T09:00:20.056Z,9,2,2025-07-30
192.168.1.88,55554.0,2025-07-30 09:00:22.505000+00:00,2025-07-30T09:00:20.056Z,9,2,2025-07-30
192.168.1.88,55518.0,2025-07-30 09:00:17.532000+00:00,2025-07-30T09:00:15.094Z,9,2,2025-07-30
192.168.1.88,55522.0,2025-07-30 09:00:17.532000+00:00,2025-07-30T09:00:15.094Z,9,2,2025-07-30
192.168.1.88,55516.0,2025-07-30 09:00:17.532000+00:00,2025-07-30T09:00:15.094Z,9,2,2025-07-30
192.168.1.88,55536.0,2025-07-30 09:00:17.532000+00:00,2025-07-30T09:00:15.093Z,9,2,2025-07-30
192.168.1.67,56076.0,2025-07-30 09:00:17.532000+00:00,2025-07-30T09:00:15.093Z,9,2,2025-07-30
192.168.1.67,56082.0,2025-07-30 09:00:17.532000+00:00,2025-07-30T09:00:15.072Z,9,2,2025-07-30
192.168.1.88,55516.0,2025-07-30 09:00:17.532000+00:00,2025-07-30T09:00:15.071Z,9,2,2025-07-30
192.168.1.88,56426.0,2025-07-30 09:00:17.532000+00:00,2025-07-30T09:00:15.055Z,9,2,2025-07-30
192.168.1.88,56396.0,2025-07-30 09:00:12.531000+00:00,2025-07-30T09:00:10.059Z,9,2,2025-07-30
192.168.1.12,38970.0,2025-07-30 09:00:12.531000+00:00,2025-07-30T09:00:10.059Z,9,2,2025-07-30
192.168.1.10,0.0,2025-07-30 09:00:12.531000+00:00,2025-07-30T09:00:10.052Z,9,2,2025-07-30
192.168.1.88,56394.0,2025-07-30 09:00:12.531000+00:00,2025-07-30T09:00:10.043Z,9,2,2025-07-30
192.168.1.88,56394.0,2025-07-30 09:00:12.531000+00:00,2025-07-30T09:00:10.040Z,9,2,2025-07-30
192.168.1.88,56390.0,2025-07-30 09:00:12.531000+00:00,2025-07-30T09:00:10.039Z,9,2,2025-07-30
192.168.1.88,56414.0,2025-07-30 09:00:12.530000+00:00,2025-07-30T09:00:10.081Z,9,2,2025-07-30
192.168.1.67,56080.0,2025-07-30 09:00:12.530000+00:00,2025-07-30T09:00:10.081Z,9,2,2025-07-30
192.168.1.88,56408.0,2025-07-30 09:00:12.530000+00:00,2025-07-30T09:00:10.075Z,9,2,2025-07-30
192.168.1.67,56077.0,2025-07-30 09:00:12.530000+00:00,2025-07-30T09:00:10.075Z,9,2,2025-07-30
192.168.1.94,56667.0,2025-07-30 09:00:07.485000+00:00,2025-07-30T09:00:05.063Z,9,2,2025-07-30
192.168.1.10,0.0,2025-07-30 09:00:07.484000+00:00,2025-07-30T09:00:05.147Z,9,2,2025-07-30
192.168.1.88,56388.0,2025-07-30 09:00:07.484000+00:00,2025-07-30T09:00:05.081Z,9,2,2025-07-30
192.168.1.88,56362.0,2025-07-30 09:00:07.484000+00:00,2025-07-30T09:00:05.081Z,9,2,2025-07-30
192.168.1.88,56372.0,2025-07-30 09:00:07.484000+00:00,2025-07-30T09:00:05.080Z,9,2,2025-07-30
192.168.1.67,56082.0,2025-07-30 09:00:07.484000+00:00,2025-07-30T09:00:05.080Z,9,2,2025-07-30
192.168.1.67,56078.0,2025-07-30 09:00:07.484000+00:00,2025-07-30T09:00:05.080Z,9,2,2025-07-30
192.168.1.88,56346.0,2025-07-30 09:00:07.484000+00:00,2025-07-30T09:00:05.080Z,9,2,2025-07-30
192.168.1.88,56346.0,2025-07-30 09:00:07.484000+00:00,2025-07-30T09:00:05.079Z,9,2,2025-07-30
192.168.1.88,60100.0,2025-07-30 09:00:07.484000+00:00,2025-07-30T09:00:05.063Z,9,2,2025-07-30
192.168.1.67,56078.0,2025-07-30 09:00:02.504000+00:00,2025-07-30T09:00:00.156Z,9,2,2025-07-30
192.168.1.88,60096.0,2025-07-30 09:00:02.504000+00:00,2025-07-30T09:00:00.113Z,9,2,2025-07-30
192.168.1.88,60086.0,2025-07-30 09:00:02.504000+00:00,2025-07-30T09:00:00.112Z,9,2,2025-07-30
192.168.1.67,56076.0,2025-07-30 09:00:02.504000+00:00,2025-07-30T09:00:00.112Z,9,2,2025-07-30
192.168.1.12,46624.0,2025-07-30 09:00:02.504000+00:00,2025-07-30T09:00:00.107Z,9,2,2025-07-30
192.168.1.88,60072.0,2025-07-30 09:00:02.504000+00:00,2025-07-30T09:00:00.076Z,9,2,2025-07-30
192.168.1.88,60050.0,2025-07-30 09:00:02.504000+00:00,2025-07-30T09:00:00.058Z,9,2,2025-07-30
192.168.1.88,60050.0,2025-07-30 09:00:02.504000+00:00,2025-07-30T09:00:00.047Z,9,2,2025-07-30
192.168.1.88,60064.0,2025-07-30 09:00:02.504000+00:00,2025-07-30T09:00:00.046Z,9,2,2025-07-30
192.168.1.88,60046.0,2025-07-30 08:59:57.482000+00:00,2025-07-30T08:59:55.092Z,8,2,2025-07-30
192.168.1.88,60018.0,2025-07-30 08:59:57.482000+00:00,2025-07-30T08:59:55.091Z,8,2,2025-07-30
192.168.1.67,56079.0,2025-07-30 08:59:57.482000+00:00,2025-07-30T08:59:55.091Z,8,2,2025-07-30
192.168.1.88,60018.0,2025-07-30 08:59:57.482000+00:00,2025-07-30T08:59:55.090Z,8,2,2025-07-30
192.168.1.88,60036.0,2025-07-30 08:59:57.482000+00:00,2025-07-30T08:59:55.087Z,8,2,2025-07-30
192.168.1.88,60032.0,2025-07-30 08:59:57.482000+00:00,2025-07-30T08:59:55.085Z,8,2,2025-07-30
192.168.1.67,56078.0,2025-07-30 08:59:57.482000+00:00,2025-07-30T08:59:55.085Z,8,2,2025-07-30
192.168.1.10,0.0,2025-07-30 08:59:57.482000+00:00,2025-07-30T08:59:55.076Z,8,2,2025-07-30
192.168.1.88,34898.0,2025-07-30 08:59:57.482000+00:00,2025-07-30T08:59:55.056Z,8,2,2025-07-30
192.168.1.88,34896.0,2025-07-30 08:59:52.506000+00:00,2025-07-30T08:59:50.088Z,8,2,2025-07-30
192.168.1.67,56074.0,2025-07-30 08:59:52.506000+00:00,2025-07-30T08:59:50.087Z,8,2,2025-07-30
192.168.1.88,34882.0,2025-07-30 08:59:52.506000+00:00,2025-07-30T08:59:50.084Z,8,2,2025-07-30
192.168.1.67,56077.0,2025-07-30 08:59:52.506000+00:00,2025-07-30T08:59:50.084Z,8,2,2025-07-30
192.168.1.88,34876.0,2025-07-30 08:59:52.506000+00:00,2025-07-30T08:59:50.065Z,8,2,2025-07-30
192.168.1.88,34872.0,2025-07-30 08:59:52.506000+00:00,2025-07-30T08:59:50.042Z,8,2,2025-07-30
192.168.1.88,34872.0,2025-07-30 08:59:52.506000+00:00,2025-07-30T08:59:50.041Z,8,2,2025-07-30
192.168.1.88,34858.0,2025-07-30 08:59:52.506000+00:00,2025-07-30T08:59:50.040Z,8,2,2025-07-30
192.168.1.88,34828.0,2025-07-30 08:59:47.458000+00:00,2025-07-30T08:59:45.127Z,8,2,2025-07-30
192.168.1.67,56077.0,2025-07-30 08:59:47.458000+00:00,2025-07-30T08:59:45.126Z,8,2,2025-07-30
192.168.1.88,34842.0,2025-07-30 08:59:47.458000+00:00,2025-07-30T08:59:45.099Z,8,2,2025-07-30
192.168.1.88,34834.0,2025-07-30 08:59:47.458000+00:00,2025-07-30T08:59:45.099Z,8,2,2025-07-30
192.168.1.67,56075.0,2025-07-30 08:59:47.458000+00:00,2025-07-30T08:59:45.098Z,8,2,2025-07-30
192.168.1.88,34812.0,2025-07-30 08:59:47.458000+00:00,2025-07-30T08:59:45.097Z,8,2,2025-07-30
192.168.1.88,34812.0,2025-07-30 08:59:47.458000+00:00,2025-07-30T08:59:45.096Z,8,2,2025-07-30
192.168.1.88,37626.0,2025-07-30 08:59:47.458000+00:00,2025-07-30T08:59:45.067Z,8,2,2025-07-30
192.168.1.88,37608.0,2025-07-30 08:59:42.439000+00:00,2025-07-30T08:59:40.113Z,8,2,2025-07-30
192.168.1.67,56081.0,2025-07-30 08:59:42.439000+00:00,2025-07-30T08:59:40.113Z,8,2,2025-07-30
192.168.1.67,56075.0,2025-07-30 08:59:42.439000+00:00,2025-07-30T08:59:40.112Z,8,2,2025-07-30
192.168.1.88,37596.0,2025-07-30 08:59:42.439000+00:00,2025-07-30T08:59:40.056Z,8,2,2025-07-30
192.168.1.12,47360.0,2025-07-30 08:59:42.439000+00:00,2025-07-30T08:59:40.056Z,8,2,2025-07-30
192.168.1.88,37586.0,2025-07-30 08:59:42.439000+00:00,2025-07-30T08:59:40.043Z,8,2,2025-07-30
192.168.1.88,37578.0,2025-07-30 08:59:42.439000+00:00,2025-07-30T08:59:40.042Z,8,2,2025-07-30
192.168.1.88,37586.0,2025-07-30 08:59:42.439000+00:00,2025-07-30T08:59:40.039Z,8,2,2025-07-30
192.168.1.88,37622.0,2025-07-30 08:59:42.438000+00:00,2025-07-30T08:59:40.114Z,8,2,2025-07-30
192.168.1.88,37560.0,2025-07-30 08:59:37.480000+00:00,2025-07-30T08:59:35.106Z,8,2,2025-07-30
192.168.1.88,37566.0,2025-07-30 08:59:37.480000+00:00,2025-07-30T08:59:35.106Z,8,2,2025-07-30
192.168.1.67,56074.0,2025-07-30 08:59:37.480000+00:00,2025-07-30T08:59:35.106Z,8,2,2025-07-30
192.168.1.88,37550.0,2025-07-30 08:59:37.480000+00:00,2025-07-30T08:59:35.105Z,8,2,2025-07-30
192.168.1.88,37572.0,2025-07-30 08:59:37.480000+00:00,2025-07-30T08:59:35.090Z,8,2,2025-07-30
192.168.1.67,56082.0,2025-07-30 08:59:37.480000+00:00,2025-07-30T08:59:35.089Z,8,2,2025-07-30
192.168.1.88,37550.0,2025-07-30 08:59:37.480000+00:00,2025-07-30T08:59:35.088Z,8,2,2025-07-30
192.168.1.88,33436.0,2025-07-30 08:59:37.480000+00:00,2025-07-30T08:59:35.067Z,8,2,2025-07-30
192.168.1.94,56658.0,2025-07-30 08:59:32.423000+00:00,2025-07-30T08:59:30.154Z,8,2,2025-07-30
192.168.1.67,56077.0,2025-07-30 08:59:32.423000+00:00,2025-07-30T08:59:30.154Z,8,2,2025-07-30
192.168.1.88,33408.0,2025-07-30 08:59:32.423000+00:00,2025-07-30T08:59:30.151Z,8,2,2025-07-30
192.168.1.67,56078.0,2025-07-30 08:59:32.423000+00:00,2025-07-30T08:59:30.150Z,8,2,2025-07-30
192.168.1.88,33402.0,2025-07-30 08:59:32.423000+00:00,2025-07-30T08:59:30.099Z,8,2,2025-07-30
192.168.1.12,59694.0,2025-07-30 08:59:32.423000+00:00,2025-07-30T08:59:30.055Z,8,2,2025-07-30
192.168.1.88,33392.0,2025-07-30 08:59:32.423000+00:00,2025-07-30T08:59:30.054Z,8,2,2025-07-30
192.168.1.88,33392.0,2025-07-30 08:59:32.423000+00:00,2025-07-30T08:59:30.053Z,8,2,2025-07-30
192.168.1.88,33384.0,2025-07-30 08:59:32.423000+00:00,2025-07-30T08:59:30.053Z,8,2,2025-07-30
192.168.1.88,33424.0,2025-07-30 08:59:32.422000+00:00,2025-07-30T08:59:30.155Z,8,2,2025-07-30
192.168.1.88,33360.0,2025-07-30 08:59:27.484000+00:00,2025-07-30T08:59:25.115Z,8,2,2025-07-30
192.168.1.67,56073.0,2025-07-30 08:59:27.484000+00:00,2025-07-30T08:59:25.115Z,8,2,2025-07-30
192.168.1.88,33340.0,2025-07-30 08:59:27.484000+00:00,2025-07-30T08:59:25.114Z,8,2,2025-07-30
192.168.1.88,33372.0,2025-07-30 08:59:27.484000+00:00,2025-07-30T08:59:25.112Z,8,2,2025-07-30
192.168.1.88,33348.0,2025-07-30 08:59:27.484000+00:00,2025-07-30T08:59:25.112Z,8,2,2025-07-30
192.168.1.67,56082.0,2025-07-30 08:59:27.484000+00:00,2025-07-30T08:59:25.111Z,8,2,2025-07-30
192.168.1.88,33340.0,2025-07-30 08:59:27.484000+00:00,2025-07-30T08:59:25.111Z,8,2,2025-07-30
192.168.1.88,41190.0,2025-07-30 08:59:27.484000+00:00,2025-07-30T08:59:25.064Z,8,2,2025-07-30
192.168.1.67,56077.0,2025-07-30 08:59:27.484000+00:00,2025-07-30T08:59:25.043Z,8,2,2025-07-30
192.168.1.88,41188.0,2025-07-30 08:59:27.484000+00:00,2025-07-30T08:59:25.042Z,8,2,2025-07-30
192.168.1.88,41180.0,2025-07-30 08:59:27.484000+00:00,2025-07-30T08:59:25.041Z,8,2,2025-07-30
192.168.1.67,56074.0,2025-07-30 08:59:27.484000+00:00,2025-07-30T08:59:25.040Z,8,2,2025-07-30
192.168.1.88,41168.0,2025-07-30 08:59:22.433000+00:00,2025-07-30T08:59:20.133Z,8,2,2025-07-30
192.168.1.88,41154.0,2025-07-30 08:59:22.433000+00:00,2025-07-30T08:59:20.066Z,8,2,2025-07-30
192.168.1.88,41154.0,2025-07-30 08:59:22.433000+00:00,2025-07-30T08:59:20.066Z,8,2,2025-07-30
192.168.1.88,41150.0,2025-07-30 08:59:22.433000+00:00,2025-07-30T08:59:20.066Z,8,2,2025-07-30
192.168.1.88,41144.0,2025-07-30 08:59:17.441000+00:00,2025-07-30T08:59:15.102Z,8,2,2025-07-30
192.168.1.88,41130.0,2025-07-30 08:59:17.441000+00:00,2025-07-30T08:59:15.101Z,8,2,2025-07-30
192.168.1.67,56081.0,2025-07-30 08:59:17.441000+00:00,2025-07-30T08:59:15.101Z,8,2,2025-07-30
192.168.1.88,41116.0,2025-07-30 08:59:17.441000+00:00,2025-07-30T08:59:15.100Z,8,2,2025-07-30
192.168.1.88,41126.0,2025-07-30 08:59:17.441000+00:00,2025-07-30T08:59:15.098Z,8,2,2025-07-30
192.168.1.67,56080.0,2025-07-30 08:59:17.441000+00:00,2025-07-30T08:59:15.098Z,8,2,2025-07-30
192.168.1.88,41116.0,2025-07-30 08:59:17.441000+00:00,2025-07-30T08:59:15.097Z,8,2,2025-07-30
192.168.1.88,47290.0,2025-07-30 08:59:17.441000+00:00,2025-07-30T08:59:15.067Z,8,2,2025-07-30
192.168.1.88,47272.0,2025-07-30 08:59:12.435000+00:00,2025-07-30T08:59:10.114Z,8,2,2025-07-30
192.168.1.67,56082.0,2025-07-30 08:59:12.435000+00:00,2025-07-30T08:59:10.113Z,8,2,2025-07-30
192.168.1.67,56073.0,2025-07-30 08:59:12.435000+00:00,2025-07-30T08:59:10.112Z,8,2,2025-07-30
192.168.1.88,47260.0,2025-07-30 08:59:12.435000+00:00,2025-07-30T08:59:10.069Z,8,2,2025-07-30
192.168.1.88,47246.0,2025-07-30 08:59:12.435000+00:00,2025-07-30T08:59:10.056Z,8,2,2025-07-30
192.168.1.88,47240.0,2025-07-30 08:59:12.435000+00:00,2025-07-30T08:59:10.055Z,8,2,2025-07-30
192.168.1.88,47246.0,2025-07-30 08:59:12.435000+00:00,2025-07-30T08:59:10.052Z,8,2,2025-07-30
192.168.1.12,55518.0,2025-07-30 08:59:12.435000+00:00,2025-07-30T08:59:10.051Z,8,2,2025-07-30
192.168.1.88,47288.0,2025-07-30 08:59:12.434000+00:00,2025-07-30T08:59:10.114Z,8,2,2025-07-30
192.168.1.88,41746.0,2025-07-30 08:59:02.447000+00:00,2025-07-30T08:59:00.101Z,8,2,2025-07-30
192.168.1.88,41730.0,2025-07-30 08:59:02.447000+00:00,2025-07-30T08:59:00.101Z,8,2,2025-07-30
192.168.1.67,56073.0,2025-07-30 08:59:02.447000+00:00,2025-07-30T08:59:00.100Z,8,2,2025-07-30
192.168.1.67,56075.0,2025-07-30 08:59:02.447000+00:00,2025-07-30T08:59:00.090Z,8,2,2025-07-30
192.168.1.88,41716.0,2025-07-30 08:59:02.447000+00:00,2025-07-30T08:59:00.072Z,8,2,2025-07-30
192.168.1.94,56652.0,2025-07-30 08:59:02.447000+00:00,2025-07-30T08:59:00.046Z,8,2,2025-07-30
192.168.1.88,41714.0,2025-07-30 08:59:02.447000+00:00,2025-07-30T08:59:00.045Z,8,2,2025-07-30
192.168.1.88,41714.0,2025-07-30 08:59:02.447000+00:00,2025-07-30T08:59:00.042Z,8,2,2025-07-30
192.168.1.88,41708.0,2025-07-30 08:59:02.447000+00:00,2025-07-30T08:59:00.040Z,8,2,2025-07-30
192.168.1.88,41694.0,2025-07-30 08:58:57.445000+00:00,2025-07-30T08:58:55.070Z,8,2,2025-07-30
192.168.1.88,41668.0,2025-07-30 08:58:57.445000+00:00,2025-07-30T08:58:55.069Z,8,2,2025-07-30
192.168.1.88,41656.0,2025-07-30 08:58:57.445000+00:00,2025-07-30T08:58:55.068Z,8,2,2025-07-30
192.168.1.12,34738.0,2025-07-30 08:58:57.445000+00:00,2025-07-30T08:58:55.066Z,8,2,2025-07-30
192.168.1.88,41684.0,2025-07-30 08:58:57.445000+00:00,2025-07-30T08:58:55.066Z,8,2,2025-07-30
192.168.1.67,56081.0,2025-07-30 08:58:57.445000+00:00,2025-07-30T08:58:55.065Z,8,2,2025-07-30
192.168.1.67,56079.0,2025-07-30 08:58:57.445000+00:00,2025-07-30T08:58:55.065Z,8,2,2025-07-30
192.168.1.88,41656.0,2025-07-30 08:58:57.445000+00:00,2025-07-30T08:58:55.064Z,8,2,2025-07-30
192.168.1.88,58286.0,2025-07-30 08:58:57.445000+00:00,2025-07-30T08:58:55.047Z,8,2,2025-07-30
192.168.1.67,56078.0,2025-07-30 08:58:52.430000+00:00,2025-07-30T08:58:50.069Z,8,2,2025-07-30
192.168.1.88,58284.0,2025-07-30 08:58:52.430000+00:00,2025-07-30T08:58:50.064Z,8,2,2025-07-30
192.168.1.88,58278.0,2025-07-30 08:58:52.430000+00:00,2025-07-30T08:58:50.062Z,8,2,2025-07-30
192.168.1.67,56081.0,2025-07-30 08:58:52.430000+00:00,2025-07-30T08:58:50.062Z,8,2,2025-07-30
192.168.1.88,58266.0,2025-07-30 08:58:52.430000+00:00,2025-07-30T08:58:50.047Z,8,2,2025-07-30
192.168.1.88,58258.0,2025-07-30 08:58:52.430000+00:00,2025-07-30T08:58:50.031Z,8,2,2025-07-30
192.168.1.88,58258.0,2025-07-30 08:58:52.430000+00:00,2025-07-30T08:58:50.031Z,8,2,2025-07-30
192.168.1.88,58252.0,2025-07-30 08:58:52.430000+00:00,2025-07-30T08:58:50.030Z,8,2,2025-07-30
192.168.1.88,58224.0,2025-07-30 08:58:47.409000+00:00,2025-07-30T08:58:45.054Z,8,2,2025-07-30
192.168.1.67,56082.0,2025-07-30 08:58:47.409000+00:00,2025-07-30T08:58:45.053Z,8,2,2025-07-30
192.168.1.88,58210.0,2025-07-30 08:58:47.409000+00:00,2025-07-30T08:58:45.052Z,8,2,2025-07-30
192.168.1.88,58212.0,2025-07-30 08:58:47.409000+00:00,2025-07-30T08:58:45.051Z,8,2,2025-07-30
192.168.1.88,58240.0,2025-07-30 08:58:47.409000+00:00,2025-07-30T08:58:45.050Z,8,2,2025-07-30
192.168.1.67,56077.0,2025-07-30 08:58:47.409000+00:00,2025-07-30T08:58:45.050Z,8,2,2025-07-30
192.168.1.88,58210.0,2025-07-30 08:58:47.409000+00:00,2025-07-30T08:58:45.049Z,8,2,2025-07-30
192.168.1.88,39092.0,2025-07-30 08:58:47.409000+00:00,2025-07-30T08:58:45.041Z,8,2,2025-07-30
192.168.1.67,56074.0,2025-07-30 08:58:42.401000+00:00,2025-07-30T08:58:40.067Z,8,2,2025-07-30
192.168.1.88,39082.0,2025-07-30 08:58:42.401000+00:00,2025-07-30T08:58:40.066Z,8,2,2025-07-30
192.168.1.67,56073.0,2025-07-30 08:58:42.401000+00:00,2025-07-30T08:58:40.066Z,8,2,2025-07-30
192.168.1.88,39072.0,2025-07-30 08:58:42.401000+00:00,2025-07-30T08:58:40.057Z,8,2,2025-07-30
192.168.1.88,39056.0,2025-07-30 08:58:42.401000+00:00,2025-07-30T08:58:40.049Z,8,2,2025-07-30
192.168.1.88,39052.0,2025-07-30 08:58:42.401000+00:00,2025-07-30T08:58:40.049Z,8,2,2025-07-30
192.168.1.88,39056.0,2025-07-30 08:58:42.401000+00:00,2025-07-30T08:58:40.048Z,8,2,2025-07-30
192.168.1.88,39088.0,2025-07-30 08:58:42.400000+00:00,2025-07-30T08:58:40.068Z,8,2,2025-07-30
192.168.1.88,39050.0,2025-07-30 08:58:37.362000+00:00,2025-07-30T08:58:35.128Z,8,2,2025-07-30
192.168.1.67,56076.0,2025-07-30 08:58:37.362000+00:00,2025-07-30T08:58:35.127Z,8,2,2025-07-30
192.168.1.88,39028.0,2025-07-30 08:58:37.362000+00:00,2025-07-30T08:58:35.126Z,8,2,2025-07-30
192.168.1.88,39030.0,2025-07-30 08:58:37.362000+00:00,2025-07-30T08:58:35.120Z,8,2,2025-07-30
192.168.1.88,39042.0,2025-07-30 08:58:37.362000+00:00,2025-07-30T08:58:35.119Z,8,2,2025-07-30
192.168.1.67,56080.0,2025-07-30 08:58:37.362000+00:00,2025-07-30T08:58:35.119Z,8,2,2025-07-30
192.168.1.12,43460.0,2025-07-30 08:58:37.362000+00:00,2025-07-30T08:58:35.118Z,8,2,2025-07-30
192.168.1.88,39028.0,2025-07-30 08:58:37.362000+00:00,2025-07-30T08:58:35.118Z,8,2,2025-07-30
192.168.1.88,46070.0,2025-07-30 08:58:37.362000+00:00,2025-07-30T08:58:35.113Z,8,2,2025-07-30
192.168.1.88,46054.0,2025-07-30 08:58:32.375000+00:00,2025-07-30T08:58:30.076Z,8,2,2025-07-30
192.168.1.88,46050.0,2025-07-30 08:58:32.375000+00:00,2025-07-30T08:58:30.075Z,8,2,2025-07-30
192.168.1.67,56075.0,2025-07-30 08:58:32.375000+00:00,2025-07-30T08:58:30.073Z,8,2,2025-07-30
192.168.1.67,56074.0,2025-07-30 08:58:32.375000+00:00,2025-07-30T08:58:30.072Z,8,2,2025-07-30
192.168.1.88,46046.0,2025-07-30 08:58:32.375000+00:00,2025-07-30T08:58:30.055Z,8,2,2025-07-30
192.168.1.88,46036.0,2025-07-30 08:58:32.375000+00:00,2025-07-30T08:58:30.037Z,8,2,2025-07-30
192.168.1.88,46036.0,2025-07-30 08:58:32.375000+00:00,2025-07-30T08:58:30.036Z,8,2,2025-07-30
192.168.1.88,46032.0,2025-07-30 08:58:32.375000+00:00,2025-07-30T08:58:30.036Z,8,2,2025-07-30
192.168.1.94,56639.0,2025-07-30 08:58:27.355000+00:00,2025-07-30T08:58:25.081Z,8,2,2025-07-30
192.168.1.88,46018.0,2025-07-30 08:58:27.355000+00:00,2025-07-30T08:58:25.080Z,8,2,2025-07-30
192.168.1.67,56075.0,2025-07-30 08:58:27.355000+00:00,2025-07-30T08:58:25.079Z,8,2,2025-07-30
192.168.1.88,46002.0,2025-07-30 08:58:27.355000+00:00,2025-07-30T08:58:25.078Z,8,2,2025-07-30
192.168.1.12,44062.0,2025-07-30 08:58:27.355000+00:00,2025-07-30T08:58:25.078Z,8,2,2025-07-30
192.168.1.88,46028.0,2025-07-30 08:58:27.355000+00:00,2025-07-30T08:58:25.071Z,8,2,2025-07-30
192.168.1.88,46020.0,2025-07-30 08:58:27.355000+00:00,2025-07-30T08:58:25.069Z,8,2,2025-07-30
192.168.1.67,56080.0,2025-07-30 08:58:27.355000+00:00,2025-07-30T08:58:25.068Z,8,2,2025-07-30
192.168.1.88,46002.0,2025-07-30 08:58:27.355000+00:00,2025-07-30T08:58:25.067Z,8,2,2025-07-30
192.168.1.88,33744.0,2025-07-30 08:58:27.355000+00:00,2025-07-30T08:58:25.059Z,8,2,2025-07-30
